2012,30,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,4963,13411,6126,9100
2012,30,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,22487,21433,26338,27621
2012,30,"Total, Plant, Equipment and Works",,,,,,,,,27450,34844,32464,36721
2012,30,"Total, Capital Account",,,,,,,,,27450,34844,32464,36721
2012,30,Total Expenditure,,,,,,,,,2794827,2895922,3007817,3058900
2012,31,Operational expenses,000,,Recurrent,,,,,,2310601,2453890,2510050,2629597
2012,31,Rewards and special services,103,,Recurrent,,,,,,9456,9500,10000,10000
2012,31,Seizure management,292,,Recurrent,,,,,,38037,44000,42000,44000
2012,31,"Total, Recurrent",,,,,,,,,2358094,2507390,2562050,2683597
2012,31,"Total, Operating Account",,,,,,,,,2358094,2507390,2562050,2683597
2012,31,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,3110,40004,11160,61373
2012,31,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,12871,18313,16098,34186
2012,31,"Total, Plant, Equipment and Works",,,,,,,,,15981,58317,27258,95559
2012,31,"Total, Capital Account",,,,,,,,,15981,58317,27258,95559
2012,31,Total Expenditure,,,,,,,,,2374075,2565707,2589308,2779156
2012,33,Operational expenses,000,,Recurrent,,,,,,1631399,1989346,1780703,1902839
2012,33,"Total, Recurrent",,,,,,,,,1631399,1989346,1780703,1902839
2012,33,General non-recurrent,700,,Non-Recurrent,,,,,,9742,80,80,80
2012,33,"Total, Non-Recurrent",,,,,,,,,9742,80,80,80
2012,33,"Total, Operating Account",,,,,,,,,1641141,1989426,1780783,1902919
2012,33,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,6545,3897,3897,3060
2012,33,"Plant, vehicles and equipment",661,,"Plant, Equipment and Works",,,,,,,3146,3146,
2012,33,"Total, Plant, Equipment and Works",,,,,,,,,6545,7043,7043,3060
2012,33,"Total, Capital Account",,,,,,,,,6545,7043,7043,3060
2012,33,Total Expenditure,,,,,,,,,1647686,1996469,1787826,1905979
2012,37,Operational expenses,000,,Recurrent,,,,,,3857616,4383256,4242322,4911916
2012,37,Recoverable salaries and allowances (General),003,,Recurrent,,,,,989000,,,,
2012,37,"Total, Recurrent",,,,,,,,,3857616,4383256,4242322,4911916
2012,37,General non-recurrent,700,,Non-Recurrent,,,,,,78897,371332,106496,301628
2012,37,"Total, Non-Recurrent",,,,,,,,,78897,371332,106496,301628
2012,37,"Total, Operating Account",,,,,,,,,3936513,4754588,4348818,5213544
2012,37,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,291,34999,10905,43786
2012,37,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,23430,72215,65318,35815
2012,37,"Total, Plant, Equipment and Works",,,,,,,,,23721,107214,76223,79601
2012,37,"Subvented institutions - maintenance, repairs, and minor improvements (block vote)",974,,Subventions,,,,,,2710,5160,4312,2863
2012,37,"Subvented institutions - minor plant, vehicles and equipment (block vote)",975,,Subventions,,,,,,3654,3384,3384,5168
2012,37,"Total, Subventions",,,,,,,,,6364,8544,7696,8031
2012,37,"Total, Capital Account",,,,,,,,,30085,115758,83919,87632
2012,37,Total Expenditure,,,,,,,,,3966598,4870346,4432737,5301176
2012,39,Operational expenses,000,,Recurrent,,,,,,1769747,1808578,1844080,1869060
2012,39,"Total, Recurrent",,,,,,,,,1769747,1808578,1844080,1869060
2012,39,General non-recurrent,,,Non-Recurrent,,,,,,7072,,,
2012,39,"Total, Non-Recurrent",,,,,,,,,7072,,,
2012,39,"Total, Operating Account",,,,,,,,,1776819,1808578,1844080,1869060
2012,39,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,11324,18813,19864,17367
2012,39,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,23276,23143,23000,17130
2012,39,"Total, Plant, Equipment and Works",,,,,,,,,34600,41956,42864,34497
2012,39,"Total, Capital Account",,,,,,,,,34600,41956,42864,34497
2012,39,Total Expenditure,,,,,,,,,1811419,1850534,1886944,1903557
2012,42,Operational expenses,000,,Recurrent,,,,,,271639,285206,299652,339745
2012,42,"Total, Recurrent",,,,,,,,,271639,285206,299652,339745
2012,42,"Total, Operating Account",,,,,,,,,271639,285206,299652,339745
2012,42,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,12868,12868,11088
2012,42,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,130222,47344,47344,34070
2012,42,"Total, Plant, Equipment and Works",,,,,,,,,130222,60212,60212,45158
2012,42,Energy-saving projects for subvented bodies (block vote),,,Subventions,,,,,,881,,,
2012,42,"Total, Subventions",,,,,,,,,881,,,
2012,42,"Total, Capital Account",,,,,,,,,131103,60212,60212,45158
2012,42,Total Expenditure,,,,,,,,,402742,345418,359864,384903
2012,44,Operational expenses,000,,Recurrent,,,,,,1095942,1142512,1177982,1237417
2012,44,Fees for operation of waste facilities,297,,Recurrent,,,,,,943904,1061519,1071100,1277900
2012,44,"Total, Recurrent",,,,,,,,,2039846,2204031,2249082,2515317
2012,44,General non-recurrent,700,,Non-Recurrent,,,"# The provision includes the capital injection of $500,000,000 into the Environment and Conservation Fundapproved by the Finance Committee on 13 May 2011.",,,285718,212834,692476,235058
2012,44,"Total, Non-Recurrent",,,,,,,,,285718,212834,692476,235058
2012,44,"Total, Operating Account",,,,,,,,,2325564,2416865,2941558,2750375
2012,44,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,,1000,5500
2012,44,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,10983,8650,8650,9700
2012,44,"Total, Plant, Equipment and Works",,,,,,,,,10983,8650,9650,15200
2012,44,"Total, Capital Account",,,,,,,,,10983,8650,9650,15200
2012,44,Total Expenditure,,,,,,,,,2336547,2425515,2951208,2765575
2012,45,Operational expenses,000,,Recurrent,,,,,,3730463,3776394,3977962,4111430
2012,45,"Total, Recurrent",,,,,,,,,3730463,3776394,3977962,4111430
2012,45,"Total, Operating Account",,,,,,,,,3730463,3776394,3977962,4111430
2012,45,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,106139,261247,106561,160098
2012,45,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,18444,19687,18129,19687
2012,45,Town ambulances (block vote),690,,"Plant, Equipment and Works",,,,,,97212,147883,79684,107706
2012,45,"Total, Plant, Equipment and Works",,,,,,,,,221795,428817,204374,287491
2012,45,"Total, Capital Account",,,,,,,,,221795,428817,204374,287491
2012,45,Total Expenditure,,,,,,,,,3952258,4205211,4182336,4398921
2012,46,Salaries,001,,Recurrent,,,,,,61873,63689,67826,77143
2012,46,Recoverable salaries and allowances (Companies Registry Trading Fund),006,,Recurrent,,,,,125000,,,,
2012,46,Recoverable salaries and allowances (Hong Kong Monetary Authority),008,,Recurrent,,,,,21010,,,,
2012,46,Recoverable salaries and allowances (Land Registry Trading Fund),009,,Recurrent,,,,,187105,,,,
2012,46,Recoverable salaries and allowances (Office of the Communications Authority Trading Fund),081,,Recurrent,,,,,165286,,,,
2012,46,Recoverable salaries and allowances (Post Office Trading Fund),082,,Recurrent,,,,,1651000,,,,
2012,46,Recoverable salaries and allowances (Electrical and Mechanical Services Trading Fund),083,,Recurrent,,,,,1317718,,,,
2012,46,Recoverable salaries and allowances (Legal Aid Services Council),084,,Recurrent,,,,,2150,,,,
2012,46,"Total, Personal Emoluments",,,,,,,,,61873,63689,67826,77143
2012,46,Recruiting expenses,010,,,,,,,,829,900,900,900
2012,46,Civil service examinations,011,,,,,,,,8717,9406,9404,10130
2012,46,Personal allowances,013,,,,,,,,731208,785633,757236,793440
2012,46,Home purchase allowance,014,,,,,,,,739739,763000,753300,780000
2012,46,Payments to estates of deceased officers,020,,,,,,,,14578,15500,14700,15500
2012,46,Passages,022,,,,,,,,158030,160070,159980,172550
2012,46,Quartering,023,,,,,,,,10025,17811,10667,12516
2012,46,Staff relief and welfare,024,,,,,,,,9250,15055,13285,10097
2012,46,Long and Meritorious Service Travel Award Scheme,025,,,,,,,,67624,80741,79389,91801
2012,46,Legal assistance,028,,,,,,,,2193,1448,730,1448
2012,46,Accommodation allowance,032,,,,,,,,17741,19000,16700,18000
2012,46,Home financing allowance,033,,,,,,,,476453,482000,427200,395000
2012,46,Pensioners’ welfare fund,037,,,,,,,,1026,1030,1100,1100
2012,46,Private tenancy allowance,038,,,,,,,,170222,181000,170800,180000
2012,46,Rent allowance,039,,,,,,,,259,800,520,900
2012,46,Non-accountable cash allowance,040,,,,,,,,171374,250000,248200,341000
2012,46,Mandatory Provident Fund contribution,041,,,,,,,,110,152,105,87
2012,46,Civil Service Provident Fund contribution,042,,,,,,,,519,774,701,996
2012,46,"Total, Personnel Related Expenses",,,,,,,,,2579897,2784320,2664917,2825465
2012,46,"Total, Recurrent",,,,,,,,,2641770,2848009,2732743,2902608
2012,46,"Total, Operating Account",,,,,,,,,2641770,2848009,2732743,2902608
2012,46,Total Expenditure,,,,,,,,,2641770,2848009,2732743,2902608
2012,47,Operational expenses,000,,Recurrent,,,,,,580433,584381,600669,606478
2012,47,"Total, Recurrent",,,,,,,,,580433,584381,600669,606478
2012,47,General non-recurrent,700,,Non-Recurrent,,,,,,,73200,54512,20000
2012,47,"Total, Non-Recurrent",,,,,,,,,,73200,54512,20000
2012,47,"Total, Operating Account",,,,,,,,,580433,657581,655181,626478
2012,47,Total Expenditure,,,,,,,,,580433,657581,655181,626478
2012,48,Operational expenses,000,,Recurrent,,,,,,291259,305645,312173,324520
2012,48,"Total, Recurrent",,,,,,,,,291259,305645,312173,324520
2012,48,"Total, Operating Account",,,,,,,,,291259,305645,312173,324520
2012,48,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,28257,26584,25378,35483
2012,48,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,20394,15225,16125,15225
2012,48,"Total, Plant, Equipment and Works",,,,,,,,,48651,41809,41503,50708
2012,48,"Total, Capital Account",,,,,,,,,48651,41809,41503,50708
2012,48,Total Expenditure,,,,,,,,,339910,347454,353676,375228
2012,49,Operational expenses,000,,Recurrent,,,,,,4242084,4501022,4607687,4904132
2012,49,"Total, Recurrent",,,,,,,,,4242084,4501022,4607687,4904132
2012,49,General non-recurrent,700,,Non-Recurrent,,,,,,42648,800,780,1170
2012,49,"Total, Non-Recurrent",,,,,,,,,42648,800,780,1170
2012,49,"Total, Operating Account",,,,,,,,,4284732,4501822,4608467,4905302
2012,49,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,2100,6140,,10540
2012,49,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,99970,64788,66345,21332
2012,49,"Total, Plant, Equipment and Works",,,,,,,,,102070,70928,66345,31872
2012,49,"Total, Capital Account",,,,,,,,,102070,70928,66345,31872
2012,49,Total Expenditure,,,,,,,,,4386802,4572750,4674812,4937174
2012,51,Operational expenses,000,,Recurrent,,,,,,1612364,1783084,1668047,1750621
2012,51,"Total, Recurrent",,,,,,,,,1612364,1783084,1668047,1750621
2012,51,General non-recurrent,700,,Non-Recurrent,,,,,,,,,750
2012,51,"Total, Non-Recurrent",,,,,,,,,,,,750
2012,51,"Total, Operating Account",,,,,,,,,1612364,1783084,1668047,1751371
2012,51,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,18466,17458,17458,17458
2012,51,"Total, Plant, Equipment and Works",,,,,,,,,18466,17458,17458,17458
2012,51,"Total, Capital Account",,,,,,,,,18466,17458,17458,17458
2012,51,Total Expenditure,,,,,,,,,1630830,1800542,1685505,1768829
2012,53,Operational expenses,000,,Recurrent,,,,,,1278591,1307145,1245445,1286337
2012,53,Recoverable salaries and allowances (General),003,,Recurrent,,,,,11317,,,,
2012,53,"Total, Recurrent",,,,,,,,,1278591,1307145,1245445,1286337
2012,53,General non-recurrent,700,,Non-Recurrent,,,,,,3080820,13111,13505724,2716
2012,53,"Total, Non-Recurrent",,,,,,,,,3080820,13111,13505724,2716
2012,53,"Total, Operating Account",,,,,,,,,4359411,1320256,14751169,1289053
2012,53,"Sports Federation and Olympic Committee of Hong Kong, China",,,Subventions,,,,,,1059,3428,3260,1525
2012,53,Hong Kong Arts Development Council,865,,Subventions,,,,,,,300,,300
2012,53,Hong Kong Academy for Performing Arts,942,,Subventions,,,,,,13898,17994,9164,12346
2012,53,"Hong Kong Academy for Performing Arts - minor plant, vehicles and equipment (block vote)",973,,Subventions,,,,,,16645,16546,16546,16579
2012,53,"Total, Subventions",,,,,,,,,31602,38268,28970,30750
2012,53,"Total, Capital Account",,,,,,,,,31602,38268,28970,30750
2012,53,Total Expenditure,,,,,,,,,4391013,1358524,14780139,1319803
2012,55,Operational expenses,000,,Recurrent,,,,,,108118,122947,115926,151708
2012,55,"Total, Recurrent",,,,,,,,,108118,122947,115926,151708
2012,55,General non-recurrent,700,,Non-Recurrent,,,,,,129168,187943,159517,146506
2012,55,"Total, Non-Recurrent",,,,,,,,,129168,187943,159517,146506
2012,55,"Total, Operating Account",,,,,,,,,237286,310890,275443,298214
2012,55,Total Expenditure,,,,,,,,,237286,310890,275443,298214
2012,59,Operational expenses,000,,Recurrent,,,,,,326467,367118,363949,392611
2012,59,Recoverable salaries and allowances (General),003,,Recurrent,,,,,11226,,,,
2012,59,Motor Insurers’ Bureau - government contribution,224,,Recurrent,,,,,,68,78,78,78
2012,59,Traffic Accident Victims Assistance Scheme - levies,225,,Recurrent,,,,,,1832,849,866,866
2012,59,Allocated stores: local landing charges,226,,Recurrent,,,,,,2,10,10,10
2012,59,Unallocated stores: suspense account adjustment,267,,Recurrent,,,,,,,1,1,1
2012,59,"Total, Recurrent",,,,,,,,,328369,368056,364904,393566
2012,59,"Total, Operating Account",,,,,,,,,328369,368056,364904,393566
2012,59,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,8651,2400,,6300
2012,59,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,4474,,2050,2588
2012,59,General purpose vehicles (block vote),691,,"Plant, Equipment and Works",,,,,,121962,129000,129000,137000
2012,59,"Total, Plant, Equipment and Works",,,,,,,,,135087,131400,131050,145888
2012,59,"Total, Capital Account",,,,,,,,,135087,131400,131050,145888
2012,59,Total Expenditure,,,,,,,,,463456,499456,495954,539454
2012,60,Operational expenses,000,,Recurrent,,,,,,1986730,2017223,2049625,2130866
2012,60,Electricity for public lighting,272,,Recurrent,,,,,,198233,197396,203770,205808
2012,60,"Total, Recurrent",,,,,,,,,2184963,2214619,2253395,2336674
2012,60,General non-recurrent,700,,Non-Recurrent,,,,,,,15700,13500,21800
2012,60,"Total, Non-Recurrent",,,,,,,,,,15700,13500,21800
2012,60,"Total, Operating Account",,,,,,,,,2184963,2230319,2266895,2358474
2012,60,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,230,230,1800
2012,60,"Total, Plant, Equipment and Works",,,,,,,,,,230,230,1800
2012,60,"Total, Capital Account",,,,,,,,,,230,230,1800
2012,60,Total Expenditure,,,,,,,,,2184963,2230549,2267125,2360274
2012,62,Operational expenses,000,,Recurrent,,,,,,133312,146083,160585,173196
2012,62,Recoverable salaries and allowances (General),003,,Recurrent,,,,,3440951,,,,
2012,62,"Total, Recurrent",,,,,,,,,133312,146083,160585,173196
2012,62,General non-recurrent,,,Non-Recurrent,φ The actual expenditure is for the two months’ rent payments for the tenants/licencees living in the rental units ofHA and HKHS.,,μ The provision is for the two months’ rent payments for the tenants/licencees living in the rental units of HA andHKHS.,,,1801899,,1900000,
2012,62,"Total, Non-Recurrent",,,,,,,,,1801899,,1900000,
2012,62,"Total, Operating Account",,,,,,,,,1935211,146083,2060585,173196
2012,62,Total Expenditure,,,,,,,,,1935211,146083,2060585,173196
2012,63,Operational expenses,000,,Recurrent,,,,,,1536817,1683547,1672319,1822090
2012,63,"Total, Recurrent",,,,,,,,,1536817,1683547,1672319,1822090
2012,63,General non-recurrent,700,,Non-Recurrent,,,,,,169477,48404,54333,33960
2012,63,"Total, Non-Recurrent",,,,,,,,,169477,48404,54333,33960
2012,63,"Total, Operating Account",,,,,,,,,1706294,1731951,1726652,1856050
2012,63,Local public works (block vote),654,,"Plant, Equipment and Works",,,,,,35832,35051,35051,35220
2012,63,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,1727,2411,2411,1788
2012,63,"Total, Plant, Equipment and Works",,,,,,,,,37559,37462,37462,37008
2012,63,"Total, Capital Account",,,,,,,,,37559,37462,37462,37008
2012,63,Total Expenditure,,,,,,,,,1743853,1769413,1764114,1893058
2012,70,Operational expenses,000,,Recurrent,,,,,,2923915,3059994,3116131,3296488
2012,70,Repatriation expenses,202,,Recurrent,,,,,,6583,7534,7159,7363
2012,70,"Total, Recurrent",,,,,,,,,2930498,3067528,3123290,3303851
2012,70,"Total, Operating Account",,,,,,,,,2930498,3067528,3123290,3303851
2012,70,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,990,,3465
2012,70,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,6138,3474,3474,4882
2012,70,"Total, Plant, Equipment and Works",,,,,,,,,6138,4464,3474,8347
2012,70,"Total, Capital Account",,,,,,,,,6138,4464,3474,8347
2012,70,Total Expenditure,,,,,,,,,2936636,3071992,3126764,3312198
2012,72,Operational expenses,000,,Recurrent,,,,,,752331,804449,809848,857155
2012,72,Rewards and special services,103,,Recurrent,,,,,,16374,17900,17900,17200
2012,72,"Expenses of witnesses, suspects and detainees",203,,Recurrent,,,,,,334,630,600,630
2012,72,"Total, Recurrent",,,,,,,,,769039,822979,828348,874985
2012,72,"Total, Operating Account",,,,,,,,,769039,822979,828348,874985
2012,72,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,929,1140,1140,560
2012,72,"Total, Plant, Equipment and Works",,,,,,,,,929,1140,1140,560
2012,72,"Total, Capital Account",,,,,,,,,929,1140,1140,560
2012,72,Total Expenditure,,,,,,,,,769968,824119,829488,875545
2012,74,Operational expenses,000,,Recurrent,,,,,,354831,375902,373115,391622
2012,74,"Total, Recurrent",,,,,,,,,354831,375902,373115,391622
2012,74,"Total, Operating Account",,,,,,,,,354831,375902,373115,391622
2012,74,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,,,4080
2012,74,"Minor plant, vehicles and equipment (block vote)",603,,"Plant, Equipment and Works",,,,,,400,,,
2012,74,"Total, Plant, Equipment and Works",,,,,,,,,400,,,4080
2012,74,"Total, Capital Account",,,,,,,,,400,,,4080
2012,74,Total Expenditure,,,,,,,,,355231,375902,373115,395702
2012,76,Operational expenses,000,,Recurrent,,,,,,1108838,1180836,1193720,1267169
2012,76,Interest on tax reserve certificates,189,,Recurrent,,,,,,34934,104000,60000,104000
2012,76,Special legal expenses,209,,Recurrent,,,,,,4048,5503,4703,4704
2012,76,"Total, Recurrent",,,,,,,,,1147820,1290339,1258423,1375873
2012,76,"Total, Operating Account",,,,,,,,,1147820,1290339,1258423,1375873
2012,76,Total Expenditure,,,,,,,,,1147820,1290339,1258423,1375873
2012,78,Operational expenses,000,,Recurrent,,,,,,94683,97817,100650,115177
2012,78,"Total, Recurrent",,,,,,,,,94683,97817,100650,115177
2012,78,"Total, Operating Account",,,,,,,,,94683,97817,100650,115177
2012,78,Total Expenditure,,,,,,,,,94683,97817,100650,115177
2012,79,Operational expenses,000,,Recurrent,,,,,,82934,110647,112064,113679
2012,79,"Total, Recurrent",,,,,,,,,82934,110647,112064,113679
2012,79,General non-recurrent,,,Non-Recurrent,,,,,,25837,,,
2012,79,"Total, Non-Recurrent",,,,,,,,,25837,,,
2012,79,"Total, Operating Account",,,,,,,,,108771,110647,112064,113679
2012,79,Total Expenditure,,,,,,,,,108771,110647,112064,113679
2012,80,Operational expenses,000,,Recurrent,,,,,,990942,1100524,1037631,1194899
2012,80,Expenses of witnesses and jurors,206,,Recurrent,,,,,,7225,8500,8000,8800
2012,80,"Total, Recurrent",,,,,,,,,998167,1109024,1045631,1203699
2012,80,General non-recurrent,700,,Non-Recurrent,,,,,,,939,163,474
2012,80,"Total, Non-Recurrent",,,,,,,,,,939,163,474
2012,80,"Total, Operating Account",,,,,,,,,998167,1109963,1045794,1204173
2012,80,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,490,490,558
2012,80,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,2214,937,928,4831
2012,80,Law library acquisitions (block vote),661,,"Plant, Equipment and Works",,,,,,22545,26540,26540,
2012,80,"Total, Plant, Equipment and Works",,,,,,,,,24759,27967,27958,5389
2012,80,"Total, Capital Account",,,,,,,,,24759,27967,27958,5389
2012,80,Total Expenditure,,,,,,,,,1022926,1137930,1073752,1209562
2012,82,Operational expenses,000,,Recurrent,,,,,,804991,943473,848252,1002231
2012,82,Payment for Land Registry/Companies Registry Trading Fund services,227,,Recurrent,,,,,,32266,49278,30712,82225
2012,82,"Total, Recurrent",,,,,,,,,837257,992751,878964,1084456
2012,82,General non-recurrent,700,,Non-Recurrent,,,,,,195,1245,523,1244
2012,82,"Total, Non-Recurrent",,,,,,,,,195,1245,523,1244
2012,82,"Total, Operating Account",,,,,,,,,837452,993996,879487,1085700
2012,82,Total Expenditure,,,,,,,,,837452,993996,879487,1085700
2012,90,Operational expenses,000,,Recurrent,,,,,,909113,1144048,1077129,1300096
2012,90,Contribution to the Occupational Safety and Health Council,280,,Recurrent,,,,,,3888,4369,4052,4246
2012,90,Contribution to the Occupational Deafness Compensation Board,295,,Recurrent,,,,,,2927,3932,1418,1486
2012,90,"Total, Recurrent",,,,,,,,,915928,1152349,1082599,1305828
2012,90,General non-recurrent,700,,Non-Recurrent,,,,,,156043,146059,267401,1624475
2012,90,"Total, Non-Recurrent",,,,,,,,,156043,146059,267401,1624475
2012,90,"Total, Operating Account",,,,,,,,,1071971,1298408,1350000,2930303
2012,90,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,2529,,,
2012,90,"Total, Plant, Equipment and Works",,,,,,,,,2529,,,
2012,90,"Total, Capital Account",,,,,,,,,2529,,,
2012,90,Total Expenditure,,,,,,,,,1074500,1298408,1350000,2930303
2012,91,Operational expenses,000,,Recurrent,,,,,,1727941,1804469,1873667,1937684
2012,91,Recoverable salaries and allowances (General),003,,Recurrent,,,,,26787,,,,
2012,91,Clearance of government land - ex-gratia allowances,221,,Recurrent,,,,,,631,3443,404,4354
2012,91,"Total, Recurrent",,,,,,,,,1728572,1807912,1874071,1942038
2012,91,"Total, Operating Account",,,,,,,,,1728572,1807912,1874071,1942038
2012,91,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,1775,2155,2155,1871
2012,91,"Total, Plant, Equipment and Works",,,,,,,,,1775,2155,2155,1871
2012,91,"Total, Capital Account",,,,,,,,,1775,2155,2155,1871
2012,91,Total Expenditure,,,,,,,,,1730347,1810067,1876226,1943909
2012,92,Operational expenses,000,,Recurrent,,,,,,876616,952782,935261,1026824
2012,92,Recoverable salaries and allowances (General),003,,Recurrent,,,,,2200,,,,
2012,92,Court costs,234,,Recurrent,,,,,,89339,89449,186059,222825
2012,92,"Total, Recurrent",,,,,,,,,965955,1042231,1121320,1249649
2012,92,General non-recurrent,700,,Non-Recurrent,,,,,,133,960,556,870
2012,92,"Total, Non-Recurrent",,,,,,,,,133,960,556,870
2012,92,"Total, Operating Account",,,,,,,,,966088,1043191,1121876,1250519
2012,92,Total Expenditure,,,,,,,,,966088,1043191,1121876,1250519
2012,94,Operational expenses,000,,Recurrent,,,,,,228221,238740,245660,255734
2012,94,Legal aid costs,208,,Recurrent,,,,,,505308,545520,475496,538789
2012,94,"Total, Recurrent",,,,,,,,,733529,784260,721156,794523
2012,94,"Total, Operating Account",,,,,,,,,733529,784260,721156,794523
2012,94,Total Expenditure,,,,,,,,,733529,784260,721156,794523
2012,95,Operational expenses,000,,Recurrent,,,,,,5272226,5506518,5689808,6022867
2012,95,"Total, Recurrent",,,,,,,,,5272226,5506518,5689808,6022867
2012,95,General non-recurrent,700,,Non-Recurrent,,,,,,17937,50,50,100
2012,95,"Total, Non-Recurrent",,,,,,,,,17937,50,50,100
2012,95,"Total, Operating Account",,,,,,,,,5290163,5506568,5689858,6022967
2012,95,Works,600,,"Plant, Equipment and Works",,,,,,5753,10647,12479,15082
2012,95,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,11786,31986,34287,21221
2012,95,Restoration of historic buildings (block vote),653,,"Plant, Equipment and Works",,,,,,9912,10100,10100,10107
2012,95,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,71466,66845,66845,73530
2012,95,Archaeological excavations (block vote),694,,"Plant, Equipment and Works",,,,,,773,950,950,945
2012,95,"Total, Plant, Equipment and Works",,,,,,,,,99690,120528,124661,120885
2012,95,Non-government organisation camps (block vote),863,,Subventions,,,,,,2703,2930,2500,2930
2012,95,"Total, Subventions",,,,,,,,,2703,2930,2500,2930
2012,95,"Total, Capital Account",,,,,,,,,102393,123458,127161,123815
2012,95,Total Expenditure,,,,,,,,,5392556,5630026,5817019,6146782
2012,96,Operational expenses,000,,Recurrent,,,,,,292497,295231,297711,303129
2012,96,"Total, Recurrent",,,,,,,,,292497,295231,297711,303129
2012,96,General non-recurrent,,,Non-Recurrent,,,,,,6120,3191,1770,
2012,96,"Total, Non-Recurrent",,,,,,,,,6120,3191,1770,
2012,96,"Total, Operating Account",,,,,,,,,298617,298422,299481,303129
2012,96,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,497,880,780,417
2012,96,"Total, Plant, Equipment and Works",,,,,,,,,497,880,780,417
2012,96,"Total, Capital Account",,,,,,,,,497,880,780,417
2012,96,Total Expenditure,,,,,,,,,299114,299302,300261,303546
2012,100,Operational expenses,000,,Recurrent,,,,,,885218,955728,955419,972433
2012,100,"Total, Recurrent",,,,,,,,,885218,955728,955419,972433
2012,100,General non-recurrent,700,,Non-Recurrent,,,,,,3285,2631,2631,3460
2012,100,"Total, Non-Recurrent",,,,,,,,,3285,2631,2631,3460
2012,100,"Total, Operating Account",,,,,,,,,888503,958359,958050,975893
2012,100,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,8666,2856,,8354
2012,100,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,29051,27654,27454,29744
2012,100,"Total, Plant, Equipment and Works",,,,,,,,,37717,30510,27454,38098
2012,100,"Total, Capital Account",,,,,,,,,37717,30510,27454,38098
2012,100,Total Expenditure,,,,,,,,,926220,988869,985504,1013991
2012,106,Additional commitments,251,,Recurrent,,,,,,,1782000,,1199000
2012,106,Compensation,284,,Recurrent,,,,,,133461,486200,351000,1459000
2012,106,"Total, Recurrent",,,,,,,,,133461,2268200,351000,2658000
2012,106,Additional commitments,789,,Non-Recurrent,,,,,,,58831000,,31739000
2012,106,Contribution to the eighth replenishment of the Asian Development Fund,821,,Non-Recurrent,,,,,,23081,19551,19551,13460
2012,106,Contribution to the ninth replenishment of the Asian Development Fund,822,,Non-Recurrent,,,,,,18398,26999,26999,32047
2012,106,"Total, Non-Recurrent",,,,,,,,,41479,58877550,46550,31784507
2012,106,"Total, Operating Account",,,,,,,,,174940,61145750,397550,34442507
2012,106,Additional commitments,689,,"Plant, Equipment and Works",,,,,,,100000,,100000
2012,106,"Total, Plant, Equipment and Works",,,,,,,,,,100000,,100000
