2009,31,Operational expenses,000,,Recurrent,,,,,,1999740,2185186,2203158,2322157
2009,31,Rewards and special services,103,,Recurrent,,,,,,7801,8000,8000,8500
2009,31,Seizure management,292,,Recurrent,,,,,,33366,38000,36200,38000
2009,31,"Total, Recurrent",,,,,,,,,2040907,2231186,2247358,2368657
2009,31,"Total, Operating Account",,,,,,,,,2040907,2231186,2247358,2368657
2009,31,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,58500,21682,95845
2009,31,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,12079,18461,7202,20914
2009,31,"Total, Plant, Equipment and Works",,,,,,,,,12079,76961,28884,116759
2009,31,"Total, Capital Account",,,,,,,,,12079,76961,28884,116759
2009,31,Total Expenditure,,,,,,,,,2052986,2308147,2276242,2485416
2009,33,Operational expenses,000,,Recurrent,,,,,,1301977,1427534,1452593,2113763
2009,33,"Total, Recurrent",,,,,,,,,1301977,1427534,1452593,2113763
2009,33,General non-recurrent,700,,Non-Recurrent,,,,,,283,80,80,80
2009,33,"Total, Non-Recurrent",,,,,,,,,283,80,80,80
2009,33,"Total, Operating Account",,,,,,,,,1302260,1427614,1452673,2113843
2009,33,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,3506,3918,1190
2009,33,"Total, Plant, Equipment and Works",,,,,,,,,,3506,3918,1190
2009,33,"Total, Capital Account",,,,,,,,,,3506,3918,1190
2009,33,Total Expenditure,,,,,,,,,1302260,1431120,1456591,2115033
2009,37,Operational expenses,000,,Recurrent,,,,,,3001695,3259369,3358319,3855697
2009,37,Recoverable salaries and allowances (General),003,,Recurrent,,,,,1156000,,,,
2009,37,"Total, Recurrent",,,,,,,,,3001695,3259369,3358319,3855697
2009,37,General non-recurrent,700,,Non-Recurrent,,,,,,48193,33497,53475,176747
2009,37,"Total, Non-Recurrent",,,,,,,,,48193,33497,53475,176747
2009,37,"Total, Operating Account",,,,,,,,,3049888,3292866,3411794,4032444
2009,37,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,4744,14510,2636,21060
2009,37,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,20320,34791,19042,60460
2009,37,"Total, Plant, Equipment and Works",,,,,,,,,25064,49301,21678,81520
2009,37,"Subvented institutions - maintenance, repairs, and minor improvements (block vote)",974,,Subventions,,,,,,483,1280,801,5228
2009,37,"Subvented institutions - minor plant, vehicles and equipment (block vote)",975,,Subventions,,,,,,,764,764,1498
2009,37,"Total, Subventions",,,,,,,,,483,2044,1565,6726
2009,37,"Total, Capital Account",,,,,,,,,25547,51345,23243,88246
2009,37,Total Expenditure,,,,,,,,,3075435,3344211,3435037,4120690
2009,39,Operational expenses,000,,Recurrent,,,,,,1578995,1610316,1648641,1733484
2009,39,"Total, Recurrent",,,,,,,,,1578995,1610316,1648641,1733484
2009,39,General non-recurrent,,,Non-Recurrent,,,,,,350,700,500,
2009,39,"Total, Non-Recurrent",,,,,,,,,350,700,500,
2009,39,"Total, Operating Account",,,,,,,,,1579345,1611016,1649141,1733484
2009,39,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,2575,10492,10092,12707
2009,39,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,19394,17100,17100,23462
2009,39,"Total, Plant, Equipment and Works",,,,,,,,,21969,27592,27192,36169
2009,39,"Total, Capital Account",,,,,,,,,21969,27592,27192,36169
2009,39,Total Expenditure,,,,,,,,,1601314,1638608,1676333,1769653
2009,42,Operational expenses,000,,Recurrent,,,,,,228770,235308,246137,261242
2009,42,"Total, Recurrent",,,,,,,,,228770,235308,246137,261242
2009,42,General non-recurrent,700,,Non-Recurrent,,,,,,1455,3030,2134,2130
2009,42,"Total, Non-Recurrent",,,,,,,,,1455,3030,2134,2130
2009,42,"Total, Operating Account",,,,,,,,,230225,238338,248271,263372
2009,42,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,72664,70822,70822,171154
2009,42,"Total, Plant, Equipment and Works",,,,,,,,,72664,70822,70822,171154
2009,42,Energy-saving projects for subvented bodies (block vote),851,,Subventions,,,,,,,,,29196
2009,42,"Total, Subventions",,,,,,,,,,,,29196
2009,42,"Total, Capital Account",,,,,,,,,72664,70822,70822,200350
2009,42,Total Expenditure,,,,,,,,,302889,309160,319093,463722
2009,44,Operational expenses,000,,Recurrent,,,,,,972431,1012324,1028554,1073565
2009,44,Fees for operation of waste facilities,297,,Recurrent,,,,,,1079467,1098500,1168500,1161700
2009,44,"Total, Recurrent",,,,,,,,,2051898,2110824,2197054,2235265
2009,44,General non-recurrent,700,,Non-Recurrent,"# The provision includes the capital injection of $1,000,000,000 into the Environment and Conservation Fundapproved by the Finance Committee on 11 January 2008.",,,,,1183702,1237798,351484,962604
2009,44,"Total, Non-Recurrent",,,,,,,,,1183702,1237798,351484,962604
2009,44,"Total, Operating Account",,,,,,,,,3235600,3348622,2548538,3197869
2009,44,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,13803,820,2980,4800
2009,44,"Plant, vehicles and equipment",661,,"Plant, Equipment and Works",,,,,,4606,,1152,
2009,44,"Total, Plant, Equipment and Works",,,,,,,,,18409,820,4132,4800
2009,44,"Total, Capital Account",,,,,,,,,18409,820,4132,4800
2009,44,Total Expenditure,,,,,,,,,3254009,3349442,2552670,3202669
2009,45,Operational expenses,000,,Recurrent,,,,,,3092491,3266307,3409051,3461670
2009,45,"Total, Recurrent",,,,,,,,,3092491,3266307,3409051,3461670
2009,45,General non-recurrent,700,,Non-Recurrent,,,,,,261,306,144,250
2009,45,"Total, Non-Recurrent",,,,,,,,,261,306,144,250
2009,45,"Total, Operating Account",,,,,,,,,3092752,3266613,3409195,3461920
2009,45,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,19690,98734,73678,172257
2009,45,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,10955,62518,66742,166903
2009,45,"Total, Plant, Equipment and Works",,,,,,,,,30645,161252,140420,339160
2009,45,"Total, Capital Account",,,,,,,,,30645,161252,140420,339160
2009,45,Total Expenditure,,,,,,,,,3123397,3427865,3549615,3801080
2009,46,Salaries,001,,Recurrent,,,,,,96324,63165,65420,61142
2009,46,Recoverable salaries and allowances (General),003,,Recurrent,,,,,691,,,,
2009,46,Recoverable salaries and allowances (Companies Registry Trading Fund),006,,Recurrent,,,,,115000,,,,
2009,46,Recoverable salaries and allowances (Hong Kong Monetary Authority),008,,Recurrent,,,,,24811,,,,
2009,46,Recoverable salaries and allowances (Land Registry Trading Fund),009,,Recurrent,,,,,193260,,,,
2009,46,Recoverable salaries and allowances (Office of the Telecommunications Authority Trading Fund),081,,Recurrent,,,,,126649,,,,
2009,46,Recoverable salaries and allowances (Post Office Trading Fund),082,,Recurrent,,,,,1637000,,,,
2009,46,Recoverable salaries and allowances (Electrical and Mechanical Services Trading Fund),083,,Recurrent,,,,,1216000,,,,
2009,46,Recoverable salaries and allowances (Legal Aid Services Council),084,,Recurrent,,,,,2082,,,,
2009,46,Recoverable salaries and allowances (Independent Police Complaints Council),086,,Recurrent,,,,,10530,,,,
2009,46,"Total, Personal Emoluments",,,,,,,,,96324,63165,65420,61142
2009,46,Recruiting expenses,010,,,,,,,,872,900,900,900
2009,46,Civil service examinations,011,,,,,,,,6416,6236,7590,7717
2009,46,Personal allowances,013,,,,,,,,881883,1020800,847856,880454
2009,46,Home purchase allowance,014,,,,,,,,763952,803000,753047,790000
2009,46,Payments to estates of deceased officers,020,,,,,,,,12516,15708,15708,16000
2009,46,Passages,022,,,,,,,,164663,197973,168313,178630
2009,46,Quartering,023,,,,,,,,19646,25171,15286,20782
2009,46,Staff relief and welfare,024,,,,,,,,2366,3218,3082,3229
2009,46,Long and Meritorious Service Travel Award Scheme,025,,,,,,,,57026,64468,64199,69258
2009,46,Legal assistance,028,,,,,,,,6782,1448,500,1448
2009,46,Accommodation allowance,032,,,,,,,,19304,20300,18591,20000
2009,46,Home financing allowance,033,,,,,,,,1052609,897000,824583,663000
2009,46,Pensioners’ welfare fund,037,,,,,,,,910,910,910,910
2009,46,Private tenancy allowance,038,,,,,,,,155405,172000,162420,176000
2009,46,Rent allowance,039,,,,,,,,,40,140,500
2009,46,Non-accountable cash allowance,040,,,,,,,,41570,92400,69037,117000
2009,46,Mandatory Provident Fund contribution,041,,,,,,,,114,192,170,194
2009,46,Civil Service Provident Fund contribution,042,,,,,,,,110,304,338,554
2009,46,Staff Suggestions Schemeφ,042,,,,,,,,7,,,
2009,46,"Total, Personnel Related Expenses",,,,,,,,,3186151,3322068,2952670,2946576
2009,46,"Total, Recurrent",,,,,,,,,3282475,3385233,3018090,3007718
2009,46,"Total, Operating Account",,,,,,,,,3282475,3385233,3018090,3007718
2009,46,Total Expenditure,,,,,,,,,3282475,3385233,3018090,3007718
2009,47,Operational expenses,000,,Recurrent,,,,,,540426,563998,554798,655842
2009,47,"Total, Recurrent",,,,,,,,,540426,563998,554798,655842
2009,47,General non-recurrent,,,Non-Recurrent,,,,,,202,,,
2009,47,"Total, Non-Recurrent",,,,,,,,,202,,,
2009,47,"Total, Operating Account",,,,,,,,,540628,563998,554798,655842
2009,47,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,1000,186,186,
2009,47,"Total, Plant, Equipment and Works",,,,,,,,,1000,186,186,
2009,47,"Total, Capital Account",,,,,,,,,1000,186,186,
2009,47,Total Expenditure,,,,,,,,,541628,564184,554984,655842
2009,48,Operational expenses,000,,Recurrent,,,,,,248259,259093,268882,278422
2009,48,"Total, Recurrent",,,,,,,,,248259,259093,268882,278422
2009,48,"Total, Operating Account",,,,,,,,,248259,259093,268882,278422
2009,48,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,9297,41857,35290,32485
2009,48,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,21137,28099,28099,8542
2009,48,"Total, Plant, Equipment and Works",,,,,,,,,30434,69956,63389,41027
2009,48,"Total, Capital Account",,,,,,,,,30434,69956,63389,41027
2009,48,Total Expenditure,,,,,,,,,278693,329049,332271,319449
2009,49,Operational expenses,000,,Recurrent,,,,,,3830341,4264326,4105295,4396143
2009,49,"Total, Recurrent",,,,,,,,,3830341,4264326,4105295,4396143
2009,49,General non-recurrent,700,,Non-Recurrent,,,,,,3815,5370,419992,960
2009,49,"Total, Non-Recurrent",,,,,,,,,3815,5370,419992,960
2009,49,"Total, Operating Account",,,,,,,,,3834156,4269696,4525287,4397103
2009,49,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,2750,12000,6683,8225
2009,49,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,26614,108958,110479,48543
2009,49,"Total, Plant, Equipment and Works",,,,,,,,,29364,120958,117162,56768
2009,49,"Total, Capital Account",,,,,,,,,29364,120958,117162,56768
2009,49,Total Expenditure,,,,,,,,,3863520,4390654,4642449,4453871
2009,51,Operational expenses,000,,Recurrent,,,,,,1604202,1779773,1693748,1814309
2009,51,"Total, Recurrent",,,,,,,,,1604202,1779773,1693748,1814309
2009,51,"Total, Operating Account",,,,,,,,,1604202,1779773,1693748,1814309
2009,51,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,18495,25655,25655,13872
2009,51,"Total, Plant, Equipment and Works",,,,,,,,,18495,25655,25655,13872
2009,51,"Total, Capital Account",,,,,,,,,18495,25655,25655,13872
2009,51,Total Expenditure,,,,,,,,,1622697,1805428,1719403,1828181
2009,53,Operational expenses,000,,Recurrent,,,,,,952549,1236281,1141601,1302383
2009,53,Recoverable salaries and allowances (General),003,,Recurrent,,,,,6360,,,,
2009,53,"Total, Recurrent",,,,,,,,,952549,1236281,1141601,1302383
2009,53,General non-recurrent,700,,Non-Recurrent,,,,,,19957,120790,2127441,4251
2009,53,"Total, Non-Recurrent",,,,,,,,,19957,120790,2127441,4251
2009,53,"Total, Operating Account",,,,,,,,,972506,1357071,3269042,1306634
2009,53,Hong Kong Academy for Performing Arts,942,,Subventions,,,,,,320,14120,13270,16822
2009,53,"Hong Kong Academy for Performing Arts - minor plant, vehicles and equipment (block vote)",973,,Subventions,,,,,,10095,13798,13798,16546
2009,53,"Total, Subventions",,,,,,,,,10415,27918,27068,33368
2009,53,"Total, Capital Account",,,,,,,,,10415,27918,27068,33368
2009,53,Total Expenditure,,,,,,,,,982921,1384989,3296110,1340002
2009,55,Operational expenses,000,,Recurrent,,,,,,64198,63609,63370,66300
2009,55,"Total, Recurrent",,,,,,,,,64198,63609,63370,66300
2009,55,General non-recurrent,,,Non-Recurrent,,,,,,148,,,
2009,55,"Total, Non-Recurrent",,,,,,,,,148,,,
2009,55,"Total, Operating Account",,,,,,,,,64346,63609,63370,66300
2009,55,Total Expenditure,,,,,,,,,64346,63609,63370,66300
2009,59,Operational expenses,000,,Recurrent,,,,,,321479,347023,349435,364143
2009,59,Recoverable salaries and allowances (General),003,,Recurrent,,,,,10133,,,,
2009,59,Motor Insurers’ Bureau - government contribution,224,,Recurrent,,,,,,66,78,78,78
2009,59,Traffic Accident Victims Assistance Scheme - levies,225,,Recurrent,,,,,,771,771,766,766
2009,59,Allocated stores: local landing charges,226,,Recurrent,,,,,,2,10,10,10
2009,59,Unallocated stores: suspense account adjustment,267,,Recurrent,,,,,,,1,1,1
2009,59,"Total, Recurrent",,,,,,,,,322318,347883,350290,364998
2009,59,"Total, Operating Account",,,,,,,,,322318,347883,350290,364998
2009,59,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,5915,,,5500
2009,59,General purpose vehicles (block vote),691,,"Plant, Equipment and Works",,,,,,93985,101000,101000,116000
2009,59,"Minor plant, vehicles and equipment (block vote)",691,,"Plant, Equipment and Works",,,,,,724,,257,
2009,59,"Total, Plant, Equipment and Works",,,,,,,,,100624,101000,101257,121500
2009,59,"Total, Capital Account",,,,,,,,,100624,101000,101257,121500
2009,59,Total Expenditure,,,,,,,,,422942,448883,451547,486498
2009,60,Operational expenses,000,,Recurrent,,,,,,1816222,1916001,1942652,2036690
2009,60,Electricity for public lighting,272,,Recurrent,,,,,,180256,184508,184508,189338
2009,60,"Total, Recurrent",,,,,,,,,1996478,2100509,2127160,2226028
2009,60,General non-recurrent,700,,Non-Recurrent,,,,,,777,6780,2594,297
2009,60,"Total, Non-Recurrent",,,,,,,,,777,6780,2594,297
2009,60,"Total, Operating Account",,,,,,,,,1997255,2107289,2129754,2226325
2009,60,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,,1920,1920,1855
2009,60,"Total, Plant, Equipment and Works",,,,,,,,,,1920,1920,1855
2009,60,"Total, Capital Account",,,,,,,,,,1920,1920,1855
2009,60,Total Expenditure,,,,,,,,,1997255,2109209,2131674,2228180
2009,62,Operational expenses,000,,Recurrent,,,,,,116736,125553,125853,130531
2009,62,Recoverable salaries and allowances (General),003,,Recurrent,,,,,3114436,,,,
2009,62,"Total, Recurrent",,,,,,,,,116736,125553,125853,130531
2009,62,General non-recurrent,,,Non-Recurrent,,,# The provision is for the three months’ rent payments for the lower income families living in the rental units ofon 6 June 2008 and 18 July 2008.,,,,,2520000,
2009,62,"Total, Non-Recurrent",,,,,,,,,,,2520000,
2009,62,"Total, Operating Account",,,,,,,,,116736,125553,2645853,130531
2009,62,Total Expenditure,,,,,,,,,116736,125553,2645853,130531
2009,63,Operational expenses,000,,Recurrent,,,,,,1226065,1473746,1465237,1564253
2009,63,Recoverable salaries and allowances (General),003,,Recurrent,,,,,530,,,,
2009,63,"Total, Recurrent",,,,,,,,,1226065,1473746,1465237,1564253
2009,63,General non-recurrent,700,,Non-Recurrent,,,,,,5390,29247,28000,19884
2009,63,"Total, Non-Recurrent",,,,,,,,,5390,29247,28000,19884
2009,63,"Total, Operating Account",,,,,,,,,1231455,1502993,1493237,1584137
2009,63,Local public works (block vote),654,,"Plant, Equipment and Works",,,,,,32363,34305,34305,36480
2009,63,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,5133,9952,9952,5199
2009,63,"Total, Plant, Equipment and Works",,,,,,,,,37496,44257,44257,41679
2009,63,"Total, Capital Account",,,,,,,,,37496,44257,44257,41679
2009,63,Total Expenditure,,,,,,,,,1268951,1547250,1537494,1625816
2009,70,Operational expenses,000,,Recurrent,,,,,,2612164,2693237,2808932,2862298
2009,70,Repatriation expenses,202,,Recurrent,,,,,,7811,8475,8461,9133
2009,70,"Total, Recurrent",,,,,,,,,2619975,2701712,2817393,2871431
2009,70,"Total, Operating Account",,,,,,,,,2619975,2701712,2817393,2871431
2009,70,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,6775,7659,7449,5370
2009,70,"Plant, vehicles and equipment",661,,"Plant, Equipment and Works",,,,,,529,,,
2009,70,"Total, Plant, Equipment and Works",,,,,,,,,7304,7659,7449,5370
2009,70,"Total, Capital Account",,,,,,,,,7304,7659,7449,5370
2009,70,Total Expenditure,,,,,,,,,2627279,2709371,2824842,2876801
2009,72,Operational expenses,000,,Recurrent,,,,,,678160,739757,735777,790518
2009,72,Rewards and special services,103,,Recurrent,,,,,,16491,16500,16500,17000
2009,72,"Expenses of witnesses, suspects and detainees",203,,Recurrent,,,,,,467,630,590,630
2009,72,"Total, Recurrent",,,,,,,,,695118,756887,752867,808148
2009,72,"Total, Operating Account",,,,,,,,,695118,756887,752867,808148
2009,72,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,1822,,,
2009,72,"Total, Plant, Equipment and Works",,,,,,,,,1822,,,
2009,72,"Total, Capital Account",,,,,,,,,1822,,,
2009,72,Total Expenditure,,,,,,,,,696940,756887,752867,808148
2009,74,Operational expenses,000,,Recurrent,,,,,,339807,367207,357103,379335
2009,74,"Total, Recurrent",,,,,,,,,339807,367207,357103,379335
2009,74,"Total, Operating Account",,,,,,,,,339807,367207,357103,379335
2009,74,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,,2840,2547,
2009,74,"Total, Plant, Equipment and Works",,,,,,,,,,2840,2547,
2009,74,"Total, Capital Account",,,,,,,,,,2840,2547,
2009,74,Total Expenditure,,,,,,,,,339807,370047,359650,379335
2009,76,Operational expenses,000,,Recurrent,,,,,,1060913,1108513,1136661,1158092
2009,76,Interest on tax reserve certificates,189,,Recurrent,,,,,,73601,134230,74000,112100
2009,76,Special legal expenses,209,,Recurrent,,,,,,6065,6903,6400,6403
2009,76,"Total, Recurrent",,,,,,,,,1140579,1249646,1217061,1276595
2009,76,"Total, Operating Account",,,,,,,,,1140579,1249646,1217061,1276595
2009,76,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,,2042,1534,
2009,76,"Total, Plant, Equipment and Works",,,,,,,,,,2042,1534,
2009,76,"Total, Capital Account",,,,,,,,,,2042,1534,
2009,76,Total Expenditure,,,,,,,,,1140579,1251688,1218595,1276595
2009,78,Operational expenses,000,,Recurrent,,,,,,82823,91836,91836,98261
2009,78,"Total, Recurrent",,,,,,,,,82823,91836,91836,98261
2009,78,General non-recurrent,,,Non-Recurrent,,,,,,,912,,
2009,78,"Total, Non-Recurrent",,,,,,,,,,912,,
2009,78,"Total, Operating Account",,,,,,,,,82823,92748,91836,98261
2009,78,Total Expenditure,,,,,,,,,82823,92748,91836,98261
2009,79,Operational expenses,000,,Recurrent,,,,,,65571,66468,67677,69062
2009,79,"Total, Recurrent",,,,,,,,,65571,66468,67677,69062
2009,79,General non-recurrent,700,,Non-Recurrent,,,,,,42114,42839,42839,42500
2009,79,"Total, Non-Recurrent",,,,,,,,,42114,42839,42839,42500
2009,79,"Total, Operating Account",,,,,,,,,107685,109307,110516,111562
2009,79,Total Expenditure,,,,,,,,,107685,109307,110516,111562
2009,80,Operational expenses,000,,Recurrent,,,,,,880653,1009908,940002,1082390
2009,80,Expenses of witnesses and jurors,206,,Recurrent,,,,,,5969,8500,7000,8500
2009,80,"Total, Recurrent",,,,,,,,,886622,1018408,947002,1090890
2009,80,General non-recurrent,700,,Non-Recurrent,,,,,,2266,3421,2594,1000
2009,80,"Total, Non-Recurrent",,,,,,,,,2266,3421,2594,1000
2009,80,"Total, Operating Account",,,,,,,,,888888,1021829,949596,1091890
2009,80,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,177,450,380,430
2009,80,Law library acquisitions (block vote),613,,"Plant, Equipment and Works",,,,,,19546,19950,19950,22350
2009,80,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,1848,2529,2847,3837
2009,80,"Total, Plant, Equipment and Works",,,,,,,,,21571,22929,23177,26617
2009,80,"Total, Capital Account",,,,,,,,,21571,22929,23177,26617
2009,80,Total Expenditure,,,,,,,,,910459,1044758,972773,1118507
2009,82,Operational expenses,000,,Recurrent,,,,,,736318,786835,799435,851994
2009,82,Payment for Land Registry/Companies Registry Trading Fund services,227,,Recurrent,,,,,,46407,36750,35460,37000
2009,82,"Total, Recurrent",,,,,,,,,782725,823585,834895,888994
2009,82,General non-recurrent,700,,Non-Recurrent,,,,,,518,1457,855,1644
2009,82,"Total, Non-Recurrent",,,,,,,,,518,1457,855,1644
2009,82,"Total, Operating Account",,,,,,,,,783243,825042,835750,890638
2009,82,Total Expenditure,,,,,,,,,783243,825042,835750,890638
2009,90,Operational expenses,000,,Recurrent,,,,,,849336,914625,917206,972000
2009,90,Contribution to the Occupational Safety and Health Council,280,,Recurrent,,,,,,2900,3207,3207,3316
2009,90,Contribution to the Occupational Deafness Compensation Board,295,,Recurrent,,,,,,1972,2887,2887,2985
2009,90,"Total, Recurrent",,,,,,,,,854208,920719,923300,978301
2009,90,General non-recurrent,700,,Non-Recurrent,,,,,,192328,96050,154763,155896
2009,90,"Total, Non-Recurrent",,,,,,,,,192328,96050,154763,155896
2009,90,"Total, Operating Account",,,,,,,,,1046536,1016769,1078063,1134197
2009,90,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,458,,,
2009,90,"Total, Plant, Equipment and Works",,,,,,,,,458,,,
2009,90,"Total, Capital Account",,,,,,,,,458,,,
2009,90,Total Expenditure,,,,,,,,,1046994,1016769,1078063,1134197
2009,91,Operational expenses,000,,Recurrent,,,,,,1566101,1693410,1695981,1786494
2009,91,Recoverable salaries and allowances (General),003,,Recurrent,,,,,32973,,,,
2009,91,Clearance of government land - ex-gratia allowances,221,,Recurrent,,,,,,1081,1700,2500,4400
2009,91,"Total, Recurrent",,,,,,,,,1567182,1695110,1698481,1790894
2009,91,General non-recurrent,700,,Non-Recurrent,,,,,,1125,1831,698,1134
2009,91,"Total, Non-Recurrent",,,,,,,,,1125,1831,698,1134
2009,91,"Total, Operating Account",,,,,,,,,1568307,1696941,1699179,1792028
2009,91,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,4411,1721,1721,1860
2009,91,"Total, Plant, Equipment and Works",,,,,,,,,4411,1721,1721,1860
2009,91,"Total, Capital Account",,,,,,,,,4411,1721,1721,1860
2009,91,Total Expenditure,,,,,,,,,1572718,1698662,1700900,1793888
2009,92,Operational expenses,000,,Recurrent,,,,,,768897,857017,835423,896293
2009,92,Recoverable salaries and allowances (General),003,,Recurrent,,,,,3840,,,,
2009,92,Court costs,234,,Recurrent,,,,,,81571,90700,104447,106400
2009,92,"Total, Recurrent",,,,,,,,,850468,947717,939870,1002693
2009,92,General non-recurrent,700,,Non-Recurrent,,,,,,4504,1483,1266,1670
2009,92,"Total, Non-Recurrent",,,,,,,,,4504,1483,1266,1670
2009,92,"Total, Operating Account",,,,,,,,,854972,949200,941136,1004363
2009,92,"Minor plant, vehicles and equipment (block vote)",,,"Plant, Equipment and Works",,,,,,209,,,
2009,92,"Total, Plant, Equipment and Works",,,,,,,,,209,,,
2009,92,"Total, Capital Account",,,,,,,,,209,,,
2009,92,Total Expenditure,,,,,,,,,855181,949200,941136,1004363
2009,94,Operational expenses,000,,Recurrent,,,,,,218568,230860,233407,236351
2009,94,Legal aid costs,208,,Recurrent,,,,,,428212,528003,455000,516131
2009,94,"Total, Recurrent",,,,,,,,,646780,758863,688407,752482
2009,94,"Total, Operating Account",,,,,,,,,646780,758863,688407,752482
2009,94,Total Expenditure,,,,,,,,,646780,758863,688407,752482
2009,95,Operational expenses,000,,Recurrent,,,,,,4878094,4875813,4982057,5214441
2009,95,"Total, Recurrent",,,,,,,,,4878094,4875813,4982057,5214441
2009,95,General non-recurrent,700,,Non-Recurrent,,,,,,17400,41400,41140,58700
2009,95,"Total, Non-Recurrent",,,,,,,,,17400,41400,41140,58700
2009,95,"Total, Operating Account",,,,,,,,,4895494,4917213,5023197,5273141
2009,95,Works,600,,"Plant, Equipment and Works",,,,,,2782,14020,4975,14025
2009,95,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,10423,54413,27564,57804
2009,95,Restoration of historic buildings (block vote),653,,"Plant, Equipment and Works",,,,,,1891,3920,3920,7200
2009,95,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,47968,61350,61350,70000
2009,95,Archaeological excavations (block vote),694,,"Plant, Equipment and Works",,,,,,837,960,960,960
2009,95,"Total, Plant, Equipment and Works",,,,,,,,,63901,134663,98769,149989
2009,95,Non-government organisation camps (block vote),863,,Subventions,,,,,,2464,3000,2823,3000
2009,95,"Total, Subventions",,,,,,,,,2464,3000,2823,3000
2009,95,"Total, Capital Account",,,,,,,,,66365,137663,101592,152989
2009,95,Total Expenditure,,,,,,,,,4961859,5054876,5124789,5426130
2009,96,Operational expenses,000,,Recurrent,,,,,,273388,299507,275909,304401
2009,96,"Total, Recurrent",,,,,,,,,273388,299507,275909,304401
2009,96,General non-recurrent,700,,Non-Recurrent,,,,,,580,9000,,9500
2009,96,"Total, Non-Recurrent",,,,,,,,,580,9000,,9500
2009,96,"Total, Operating Account",,,,,,,,,273968,308507,275909,313901
2009,96,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,426,2400,1210,800
2009,96,"Total, Plant, Equipment and Works",,,,,,,,,426,2400,1210,800
2009,96,"Total, Capital Account",,,,,,,,,426,2400,1210,800
2009,96,Total Expenditure,,,,,,,,,274394,310907,277119,314701
2009,100,Operational expenses,000,,Recurrent,,,,,,849157,892687,903283,925831
2009,100,"Total, Recurrent",,,,,,,,,849157,892687,903283,925831
2009,100,General non-recurrent,700,,Non-Recurrent,,,,,,946,1956,1364,1218
2009,100,"Total, Non-Recurrent",,,,,,,,,946,1956,1364,1218
2009,100,"Total, Operating Account",,,,,,,,,850103,894643,904647,927049
2009,100,"Plant, vehicles and equipment",603,,"Plant, Equipment and Works",,,,,,,,,3430
2009,100,"Minor plant, vehicles and equipment (block vote)",661,,"Plant, Equipment and Works",,,,,,29327,24330,24630,30400
2009,100,"Total, Plant, Equipment and Works",,,,,,,,,29327,24330,24630,33830
2009,100,"Total, Capital Account",,,,,,,,,29327,24330,24630,33830
2009,100,Total Expenditure,,,,,,,,,879430,918973,929277,960879
2009,106,Additional commitments,251,,Recurrent,,,,,,,3958181,,1127068
2009,106,Compensation,284,,Recurrent,,,,,,34365,70000,57000,70000
2009,106,Write-offs#,284,,Recurrent,,,,,,378,,,
2009,106,Difference in exchange#,284,,Recurrent,,,,,,4505,,,
2009,106,Other miscellaneous items#,284,,Recurrent,,,,,,111,,,
2009,106,Refunds of revenue#,284,,Recurrent,,,,,,11738,,,
2009,106,"Total, Recurrent",,,,,,,,,51097,4028181,57000,1197068
